Tumor_Sample_Barcode	Tumor_type	SBS.Sig.max	Replication_Zone	Mutations_Mb_decile_zone	Mutations_Mb_decile_zone_histo	MSI
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	Prost-AdenoCA	AICDA_canonical	Early	163	163	MSS
0bfe2ac9-0afd-c248-e050-11ac0d487e1c	Prost-AdenoCA	AICDA_canonical	Late	199	-199	MSS
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	Prost-AdenoCA	AICDA_canonical	Early	170	170	MSS
0bfe2ac9-0aff-c248-e050-11ac0d487e1c	Prost-AdenoCA	AICDA_canonical	Late	194	-194	MSS
0bfebf9f-c779-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Early	114	114	MSS
0bfebf9f-c779-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Late	150	-150	MSS
0bfebf9f-c77d-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Early	250	250	MSS
0bfebf9f-c77d-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Late	296	-296	MSS
0bfebf9f-c77f-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Early	115	115	MSS
0bfebf9f-c77f-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Late	189	-189	MSS
0bfebf9f-c781-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Early	157	157	MSS
0bfebf9f-c781-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Late	189	-189	MSS
0bfebf9f-c783-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Early	157	157	MSS
0bfebf9f-c783-e57d-e050-11ac0d487827	Prost-AdenoCA	AICDA_canonical	Late	184	-184	MSS
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Early	127	127	MSS
0c0038ff-6cc4-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Late	183	-183	MSS
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Early	122	122	MSS
0c0038ff-6cc6-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Late	174	-174	MSS
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Early	171	171	MSS
0c0038ff-6cc8-b0b0-e050-11ac0d483d73	Prost-AdenoCA	AICDA_canonical	Late	197	-197	MSS
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	CNS-PiloAstro	AICDA_canonical	Early	2	2	MSS
0c8f7e63-7a3e-42e8-9408-c5cbd2f52f9d	CNS-PiloAstro	AICDA_canonical	Late	1	-1	MSS
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	Prost-AdenoCA	AICDA_canonical	Early	89	89	MSS
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	Prost-AdenoCA	AICDA_canonical	Late	138	-138	MSS
0cdbabf2-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	105	105	MSS
0cdbabf2-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	147	-147	MSS
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	Panc-AdenoCA	AICDA_canonical	Early	251	251	MSS
0cf9bbc2-cbd5-4b64-8d90-cfa416307b39	Panc-AdenoCA	AICDA_canonical	Late	281	-281	MSS
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	Ovary-AdenoCA	AICDA_canonical	Early	281	281	MSS
0d0793c1-df1b-4db1-ba36-adcb960cc0f5	Ovary-AdenoCA	AICDA_canonical	Late	223	-223	MSS
0d569bd5-418d-4d72-87ca-8e14668c2119	Lymph-BNHL	AICDA_canonical	Early	222	222	MSS
0d569bd5-418d-4d72-87ca-8e14668c2119	Lymph-BNHL	AICDA_canonical	Late	301	-301	MSS
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	CNS-Medullo	AICDA_canonical	Early	45	45	MSS
0db9309e-7b95-4ae3-b0ed-dfd4f38d11b0	CNS-Medullo	AICDA_canonical	Late	59	-59	MSS
0dd39eca-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	106	106	MSS
0dd39eca-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	179	-179	MSS
0e1e628b-823a-4861-aa95-bed2fada7349	CNS-Medullo	AICDA_canonical	Early	54	54	MSS
0e1e628b-823a-4861-aa95-bed2fada7349	CNS-Medullo	AICDA_canonical	Late	64	-64	MSS
0e54cea2-d568-4a33-b9db-b698844e6ad9	Stomach-AdenoCA	AICDA_canonical	Early	64	64	MSS
0e54cea2-d568-4a33-b9db-b698844e6ad9	Stomach-AdenoCA	AICDA_canonical	Late	109	-109	MSS
0e7ac212-0469-4f17-9432-205ab1831257	Panc-Endocrine	AICDA_canonical	Early	75	75	MSS
0e7ac212-0469-4f17-9432-205ab1831257	Panc-Endocrine	AICDA_canonical	Late	94	-94	MSS
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	Lymph-BNHL	AICDA_canonical	Early	547	547	MSS
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	Lymph-BNHL	AICDA_canonical	Late	749	-749	MSS
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	Eso-AdenoCA	AICDA_canonical	Early	409	409	MSS
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	Eso-AdenoCA	AICDA_canonical	Late	674	-674	MSS
0ead45d8-d785-4404-8319-2ef951e02e03	Ovary-AdenoCA	AICDA_canonical	Early	361	361	MSS
0ead45d8-d785-4404-8319-2ef951e02e03	Ovary-AdenoCA	AICDA_canonical	Late	342	-342	MSS
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	Prost-AdenoCA	AICDA_canonical	Early	47	47	MSS
0ed2e2e1-2fe3-43eb-8cad-34f3f21a7169	Prost-AdenoCA	AICDA_canonical	Late	65	-65	MSS
0eeafcd6-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	263	263	MSS
0eeafcd6-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	324	-324	MSS
0ef92ff8-829f-425a-91d8-c594b6e22a2b	Eso-AdenoCA	AICDA_canonical	Early	244	244	MSS
0ef92ff8-829f-425a-91d8-c594b6e22a2b	Eso-AdenoCA	AICDA_canonical	Late	420	-420	MSS
0ef92ff8-829f-425a-91d8-c594b6e22a2b	Eso-AdenoCA	SBS2	Early	397	397	MSS
0ef92ff8-829f-425a-91d8-c594b6e22a2b	Eso-AdenoCA	SBS2	Late	770	-770	MSS
0efb6e20-236d-4640-9373-6fc03e67d090	Eso-AdenoCA	AICDA_canonical	Early	3	3	MSS
0efb6e20-236d-4640-9373-6fc03e67d090	Eso-AdenoCA	AICDA_canonical	Late	1	-1	MSS
0efb6e20-236d-4640-9373-6fc03e67d090	Eso-AdenoCA	SBS2	Early	1	1	MSS
0efb6e20-236d-4640-9373-6fc03e67d090	Eso-AdenoCA	SBS2	Late	3	-3	MSS
0efee3f3-313b-44eb-b3b0-af975a1ded82	Panc-AdenoCA	AICDA_canonical	Early	119	119	MSS
0efee3f3-313b-44eb-b3b0-af975a1ded82	Panc-AdenoCA	AICDA_canonical	Late	175	-175	MSS
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	Head-SCC	AICDA_canonical	Early	163	163	MSS
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7	Head-SCC	AICDA_canonical	Late	248	-248	MSS
0fbd94b1-bb34-4620-841b-861a0b5e0c12	Panc-AdenoCA	AICDA_canonical	Early	138	138	MSS
0fbd94b1-bb34-4620-841b-861a0b5e0c12	Panc-AdenoCA	AICDA_canonical	Late	250	-250	MSS
0fc63b79-7fff-441d-88fc-922d53c787ab	Panc-AdenoCA	AICDA_canonical	Early	94	94	MSS
0fc63b79-7fff-441d-88fc-922d53c787ab	Panc-AdenoCA	AICDA_canonical	Late	167	-167	MSS
10136472-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	55	55	MSS
10136472-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	53	-53	MSS
108b67d4-5d66-46da-8675-6acae643b76f	Prost-AdenoCA	AICDA_canonical	Early	49	49	MSS
108b67d4-5d66-46da-8675-6acae643b76f	Prost-AdenoCA	AICDA_canonical	Late	68	-68	MSS
10cb8ac6-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	267	267	MSS
10cb8ac6-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	538	-538	MSS
10db2142-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	190	190	MSS
10db2142-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	239	-239	MSS
11473a98-d953-45f9-abf5-709b68a4bae8	Liver-HCC	AICDA_canonical	Early	98	98	MSS
11473a98-d953-45f9-abf5-709b68a4bae8	Liver-HCC	AICDA_canonical	Late	158	-158	MSS
1157a548-6770-4c89-a84c-bcf6f0e96ea8	Lymph-CLL	AICDA_canonical	Early	32	32	MSS
1157a548-6770-4c89-a84c-bcf6f0e96ea8	Lymph-CLL	AICDA_canonical	Late	58	-58	MSS
1168944c-5451-4a18-8758-88bf5723bdd9	Panc-AdenoCA	AICDA_canonical	Early	248	248	MSS
1168944c-5451-4a18-8758-88bf5723bdd9	Panc-AdenoCA	AICDA_canonical	Late	280	-280	MSS
1193a9c4-5aab-4cd7-a690-60c96bd1172d	Lymph-CLL	AICDA_canonical	Early	27	27	MSS
1193a9c4-5aab-4cd7-a690-60c96bd1172d	Lymph-CLL	AICDA_canonical	Late	49	-49	MSS
11ae45fb-05f6-425a-9295-d50d13407006	CNS-PiloAstro	AICDA_canonical	Early	2	2	MSS
11ae45fb-05f6-425a-9295-d50d13407006	CNS-PiloAstro	AICDA_canonical	Late	4	-4	MSS
120f01d1-8884-4aca-a1cb-36b207b2aa3a	Prost-AdenoCA	AICDA_canonical	Early	90	90	MSS
120f01d1-8884-4aca-a1cb-36b207b2aa3a	Prost-AdenoCA	AICDA_canonical	Late	109	-109	MSS
122bf0a9-8052-49da-a9d7-0e5de9ab7032	Prost-AdenoCA	AICDA_canonical	Early	32	32	MSS
122bf0a9-8052-49da-a9d7-0e5de9ab7032	Prost-AdenoCA	AICDA_canonical	Late	58	-58	MSS
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	Ovary-AdenoCA	AICDA_canonical	Early	177	177	MSS
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	Ovary-AdenoCA	AICDA_canonical	Late	245	-245	MSS
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	Ovary-AdenoCA	SBS13	Early	272	272	MSS
123c9d1c-72ba-4d82-8e57-d5caa52a40ba	Ovary-AdenoCA	SBS13	Late	292	-292	MSS
124d5b04-4588-44c3-9c00-61e064cf1bdb	Lymph-BNHL	AICDA_canonical	Early	164	164	MSS
124d5b04-4588-44c3-9c00-61e064cf1bdb	Lymph-BNHL	AICDA_canonical	Late	279	-279	MSS
126ee433-d345-4cac-882a-c91831a24690	Prost-AdenoCA	AICDA_canonical	Early	39	39	MSS
126ee433-d345-4cac-882a-c91831a24690	Prost-AdenoCA	AICDA_canonical	Late	95	-95	MSS
12874085-a596-41ae-b4cd-817cb1ebb278	Ovary-AdenoCA	AICDA_canonical	Early	142	142	MSS
12874085-a596-41ae-b4cd-817cb1ebb278	Ovary-AdenoCA	AICDA_canonical	Late	258	-258	MSS
129459c1-38be-45da-bb87-18848c97c544	Panc-AdenoCA	AICDA_canonical	Early	177	177	MSS
129459c1-38be-45da-bb87-18848c97c544	Panc-AdenoCA	AICDA_canonical	Late	226	-226	MSS
1295947c-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	418	418	MSS
1295947c-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	474	-474	MSS
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	CNS-PiloAstro	AICDA_canonical	Early	5	5	MSS
129d2c6c-6688-4b29-bfa7-8df3fe77b25a	CNS-PiloAstro	AICDA_canonical	Late	5	-5	MSS
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	CNS-Medullo	AICDA_canonical	Early	11	11	MSS
12ae2ba1-9484-47fe-8a3f-bba94a6abe0c	CNS-Medullo	AICDA_canonical	Late	9	-9	MSS
12d7121a-0345-4808-a819-09d6e3227bd5	CNS-Medullo	AICDA_canonical	Early	45	45	MSS
12d7121a-0345-4808-a819-09d6e3227bd5	CNS-Medullo	AICDA_canonical	Late	67	-67	MSS
12f038e1-00af-4c64-a2e0-9e63323492ef	Panc-AdenoCA	AICDA_canonical	Early	160	160	MSS
12f038e1-00af-4c64-a2e0-9e63323492ef	Panc-AdenoCA	AICDA_canonical	Late	312	-312	MSS
12f038e1-00af-4c64-a2e0-9e63323492ef	Panc-AdenoCA	SBS13	Early	191	191	MSS
12f038e1-00af-4c64-a2e0-9e63323492ef	Panc-AdenoCA	SBS13	Late	551	-551	MSS
131332b2-ff51-4bd7-a626-aff2ecea6135	Prost-AdenoCA	AICDA_canonical	Early	26	26	MSS
131332b2-ff51-4bd7-a626-aff2ecea6135	Prost-AdenoCA	AICDA_canonical	Late	48	-48	MSS
1327bbd4-a466-4e26-905f-cf91315f1cc8	Panc-AdenoCA	AICDA_canonical	Early	120	120	MSS
1327bbd4-a466-4e26-905f-cf91315f1cc8	Panc-AdenoCA	AICDA_canonical	Late	205	-205	MSS
132f7f2a-b902-4343-aa08-cf6a7af10b9a	Lymph-CLL	AICDA_canonical	Early	50	50	MSS
132f7f2a-b902-4343-aa08-cf6a7af10b9a	Lymph-CLL	AICDA_canonical	Late	70	-70	MSS
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	CNS-Medullo	AICDA_canonical	Early	25	25	MSS
13446fc4-9fa6-4bb3-a00a-b9265b41eb12	CNS-Medullo	AICDA_canonical	Late	21	-21	MSS
134c9a92-e91e-4347-a9c4-727279edebb1	Eso-AdenoCA	AICDA_canonical	Early	295	295	MSS
134c9a92-e91e-4347-a9c4-727279edebb1	Eso-AdenoCA	AICDA_canonical	Late	435	-435	MSS
1358ff92-4db9-4e42-b63a-984a7bea425a	CNS-PiloAstro	AICDA_canonical	Late	3	-3	MSS
13bd2b30-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	92	92	MSS
13bd2b30-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	131	-131	MSS
13c7065e-6780-4571-978e-a7c13078ff50	CNS-Medullo	AICDA_canonical	Early	16	16	MSS
13c7065e-6780-4571-978e-a7c13078ff50	CNS-Medullo	AICDA_canonical	Late	16	-16	MSS
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	Lymph-BNHL	AICDA_canonical	Early	195	195	MSS
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	Lymph-BNHL	AICDA_canonical	Late	344	-344	MSS
140d6ef7-0217-4d16-9add-215d0d14ba06	Lymph-CLL	AICDA_canonical	Early	40	40	MSS
140d6ef7-0217-4d16-9add-215d0d14ba06	Lymph-CLL	AICDA_canonical	Late	77	-77	MSS
141918cd-3e23-45bc-96e1-b208c80f69e7	Kidney-RCC	AICDA_canonical	Early	140	140	MSS
141918cd-3e23-45bc-96e1-b208c80f69e7	Kidney-RCC	AICDA_canonical	Late	167	-167	MSS
1447c8cb-25d4-4092-8919-4df08f898d2d	Panc-AdenoCA	AICDA_canonical	Early	85	85	MSS
1447c8cb-25d4-4092-8919-4df08f898d2d	Panc-AdenoCA	AICDA_canonical	Late	115	-115	MSS
145f2b89-8878-4390-b0f6-f09b02fb138a	Prost-AdenoCA	AICDA_canonical	Early	66	66	MSS
145f2b89-8878-4390-b0f6-f09b02fb138a	Prost-AdenoCA	AICDA_canonical	Late	95	-95	MSS
145f6dbb-9744-44f7-8485-e440689de3fd	Liver-HCC	AICDA_canonical	Early	84	84	MSS
145f6dbb-9744-44f7-8485-e440689de3fd	Liver-HCC	AICDA_canonical	Late	92	-92	MSS
147e3496-514e-4da7-be42-7cd9be78ed04	CNS-Medullo	AICDA_canonical	Early	26	26	MSS
147e3496-514e-4da7-be42-7cd9be78ed04	CNS-Medullo	AICDA_canonical	Late	32	-32	MSS
1494bb16-f1f0-42a4-b10e-c383574cbc8b	Lymph-BNHL	AICDA_canonical	Early	152	152	MSS
1494bb16-f1f0-42a4-b10e-c383574cbc8b	Lymph-BNHL	AICDA_canonical	Late	275	-275	MSS
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	Lymph-CLL	AICDA_canonical	Early	24	24	MSS
14cbcbb1-028b-471a-bb4f-8b29cfa5e4eb	Lymph-CLL	AICDA_canonical	Late	59	-59	MSS
14f41457-25c3-4979-8515-4f33322039a5	CNS-Medullo	AICDA_canonical	Early	32	32	MSS
14f41457-25c3-4979-8515-4f33322039a5	CNS-Medullo	AICDA_canonical	Late	29	-29	MSS
15563a10-47a8-401d-a507-2c7101f7ae60	Lymph-CLL	AICDA_canonical	Early	45	45	MSS
15563a10-47a8-401d-a507-2c7101f7ae60	Lymph-CLL	AICDA_canonical	Late	65	-65	MSS
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	Prost-AdenoCA	AICDA_canonical	Early	79	79	MSS
1558629a-770a-4dcb-b0bf-9a8bcea9d80b	Prost-AdenoCA	AICDA_canonical	Late	95	-95	MSS
155873b2-e5de-405f-87f6-6de0d238b160	Kidney-RCC	AICDA_canonical	Early	164	164	MSS
155873b2-e5de-405f-87f6-6de0d238b160	Kidney-RCC	AICDA_canonical	Late	243	-243	MSS
15678c3d-ce61-454d-849e-1d4ca358909b	Lymph-BNHL	AICDA_canonical	Early	184	184	MSS
15678c3d-ce61-454d-849e-1d4ca358909b	Lymph-BNHL	AICDA_canonical	Late	311	-311	MSS
15895218-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	214	214	MSS
15895218-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	295	-295	MSS
15a93657-0521-430a-a816-bf0842374b75	Kidney-RCC	AICDA_canonical	Early	92	92	MSS
15a93657-0521-430a-a816-bf0842374b75	Kidney-RCC	AICDA_canonical	Late	114	-114	MSS
15dd024e-c0da-461a-84db-d01e60a22210	Lymph-BNHL	AICDA_canonical	Early	25	25	MSS
15dd024e-c0da-461a-84db-d01e60a22210	Lymph-BNHL	AICDA_canonical	Late	39	-39	MSS
15e7d981-8c27-4b2b-b4f8-626e22021895	Eso-AdenoCA	AICDA_canonical	Early	375	375	MSS
15e7d981-8c27-4b2b-b4f8-626e22021895	Eso-AdenoCA	AICDA_canonical	Late	561	-561	MSS
15fd8dc8-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	195	195	MSS
15fd8dc8-c622-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	309	-309	MSS
1659bae5-3140-4d05-891c-81b48277b2fc	Ovary-AdenoCA	AICDA_canonical	Early	95	95	MSS
1659bae5-3140-4d05-891c-81b48277b2fc	Ovary-AdenoCA	AICDA_canonical	Late	172	-172	MSS
16c6f975-48fd-4cda-946a-777cb922949d	Panc-Endocrine	AICDA_canonical	Early	51	51	MSS
16c6f975-48fd-4cda-946a-777cb922949d	Panc-Endocrine	AICDA_canonical	Late	76	-76	MSS
170ad241-9e24-469b-b7ca-3fd783a89b21	Panc-AdenoCA	AICDA_canonical	Early	209	209	MSS
170ad241-9e24-469b-b7ca-3fd783a89b21	Panc-AdenoCA	AICDA_canonical	Late	260	-260	MSS
170ad241-9e24-469b-b7ca-3fd783a89b21	Panc-AdenoCA	SBS2	Early	152	152	MSS
170ad241-9e24-469b-b7ca-3fd783a89b21	Panc-AdenoCA	SBS2	Late	329	-329	MSS
1776f326-b12f-4355-8107-80fa6fcd2159	Panc-AdenoCA	AICDA_canonical	Early	91	91	MSS
1776f326-b12f-4355-8107-80fa6fcd2159	Panc-AdenoCA	AICDA_canonical	Late	148	-148	MSS
17de5b12-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	191	191	MSS
17de5b12-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	345	-345	MSS
183b04f5-107f-496c-8e9a-8263dd00cffa	Panc-AdenoCA	AICDA_canonical	Early	249	249	MSS
183b04f5-107f-496c-8e9a-8263dd00cffa	Panc-AdenoCA	AICDA_canonical	Late	414	-414	MSS
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	Prost-AdenoCA	AICDA_canonical	Early	65	65	MSS
186cacaf-4f20-4ad2-a07a-a7dc942a70b0	Prost-AdenoCA	AICDA_canonical	Late	64	-64	MSS
18f5e75e-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	99	99	MSS
18f5e75e-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	133	-133	MSS
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	CNS-Medullo	AICDA_canonical	Early	11	11	MSS
18f9240e-7acd-41eb-a154-c2a67a1cbe9b	CNS-Medullo	AICDA_canonical	Late	11	-11	MSS
19085f7d-e6a6-406f-bd09-520a27e0283d	Liver-HCC	AICDA_canonical	Early	242	242	MSS
19085f7d-e6a6-406f-bd09-520a27e0283d	Liver-HCC	AICDA_canonical	Late	329	-329	MSS
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	CNS-Medullo	AICDA_canonical	Early	8	8	MSS
19aa8223-ee84-4b5c-b11a-6ca2a2680b3c	CNS-Medullo	AICDA_canonical	Late	13	-13	MSS
19b6b9d6-6912-4b85-a4bf-52014bcb170b	CNS-Medullo	AICDA_canonical	Early	30	30	MSS
19b6b9d6-6912-4b85-a4bf-52014bcb170b	CNS-Medullo	AICDA_canonical	Late	39	-39	MSS
19cd4360-8392-4bc2-ae88-fdc1335d886b	Lymph-CLL	AICDA_canonical	Early	39	39	MSS
19cd4360-8392-4bc2-ae88-fdc1335d886b	Lymph-CLL	AICDA_canonical	Late	52	-52	MSS
19fe27d8-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	135	135	MSS
19fe27d8-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	194	-194	MSS
1a0ef226-41a5-4b56-9078-4b7834f0c976	Panc-AdenoCA	AICDA_canonical	Early	90	90	MSS
1a0ef226-41a5-4b56-9078-4b7834f0c976	Panc-AdenoCA	AICDA_canonical	Late	173	-173	MSS
1a134c18-ced3-4bae-9f15-5f0f09526639	CNS-PiloAstro	AICDA_canonical	Early	7	7	MSS
1a134c18-ced3-4bae-9f15-5f0f09526639	CNS-PiloAstro	AICDA_canonical	Late	7	-7	MSS
1a319682-f55e-4e0b-8476-48a0bea6c265	Prost-AdenoCA	AICDA_canonical	Early	100	100	MSS
1a319682-f55e-4e0b-8476-48a0bea6c265	Prost-AdenoCA	AICDA_canonical	Late	111	-111	MSS
1a391468-fbf3-451a-b88e-a257a26d047f	Stomach-AdenoCA	AICDA_canonical	Early	302	302	MSS
1a391468-fbf3-451a-b88e-a257a26d047f	Stomach-AdenoCA	AICDA_canonical	Late	439	-439	MSS
1a4633c4-72a0-4e30-8c4c-345e04337627	Lymph-BNHL	AICDA_canonical	Early	266	266	MSS
1a4633c4-72a0-4e30-8c4c-345e04337627	Lymph-BNHL	AICDA_canonical	Late	480	-480	MSS
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	Panc-Endocrine	AICDA_canonical	Early	18	18	MSS
1a5bf97e-3d49-4d3f-b385-ffa7a295be9c	Panc-Endocrine	AICDA_canonical	Late	26	-26	MSS
1a841850-fca0-48ab-8c78-db0bd5a64435	Panc-AdenoCA	AICDA_canonical	Early	199	199	MSS
1a841850-fca0-48ab-8c78-db0bd5a64435	Panc-AdenoCA	AICDA_canonical	Late	291	-291	MSS
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	Panc-AdenoCA	AICDA_canonical	Early	69	69	MSS
1ac54c6e-a1e4-4f3b-b4a5-cdb327e0dca6	Panc-AdenoCA	AICDA_canonical	Late	101	-101	MSS
1b06afe2-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	98	98	MSS
1b06afe2-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	188	-188	MSS
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	Panc-AdenoCA	AICDA_canonical	Early	78	78	MSS
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	Panc-AdenoCA	AICDA_canonical	Late	142	-142	MSS
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	Panc-Endocrine	AICDA_canonical	Early	76	76	MSS
1b7838c9-c685-41c3-b184-a2e40c7c4dc7	Panc-Endocrine	AICDA_canonical	Late	88	-88	MSS
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	Stomach-AdenoCA	AICDA_canonical	Early	122	122	MSS
1b8fe07d-859c-4d91-ade1-6b2bcb5774ce	Stomach-AdenoCA	AICDA_canonical	Late	234	-234	MSS
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	Eso-AdenoCA	AICDA_canonical	Early	208	208	MSS
1bb2bdb7-8a89-4e7d-903d-03a6f8018efb	Eso-AdenoCA	AICDA_canonical	Late	301	-301	MSS
1bbfe6f2-ad19-4d29-895b-973f5a91c707	Prost-AdenoCA	AICDA_canonical	Early	71	71	MSS
1bbfe6f2-ad19-4d29-895b-973f5a91c707	Prost-AdenoCA	AICDA_canonical	Late	107	-107	MSS
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	Prost-AdenoCA	AICDA_canonical	Early	19	19	MSS
1bd47e40-d708-4ca2-b4b3-eb8d996c916b	Prost-AdenoCA	AICDA_canonical	Late	34	-34	MSS
1bd74f92-47f6-427e-af6f-299c3a7fe023	CNS-Medullo	AICDA_canonical	Early	45	45	MSS
1bd74f92-47f6-427e-af6f-299c3a7fe023	CNS-Medullo	AICDA_canonical	Late	35	-35	MSS
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	Lymph-CLL	AICDA_canonical	Early	28	28	MSS
1bdfaa8a-1b7e-4251-b135-ce5e4568371b	Lymph-CLL	AICDA_canonical	Late	50	-50	MSS
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	Prost-AdenoCA	AICDA_canonical	Early	23	23	MSS
1be81ade-7ad6-4e7e-90d0-f986b3fb0a25	Prost-AdenoCA	AICDA_canonical	Late	50	-50	MSS
1bea3a72-3b73-4072-a6bb-96a90119d3ac	CNS-Medullo	AICDA_canonical	Early	17	17	MSS
1bea3a72-3b73-4072-a6bb-96a90119d3ac	CNS-Medullo	AICDA_canonical	Late	23	-23	MSS
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	Liver-HCC	AICDA_canonical	Early	179	179	MSS
1c10ab52-01a3-11e4-8395-af1f6b7ba88c	Liver-HCC	AICDA_canonical	Late	246	-246	MSS
1c1c6494-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Early	140	140	MSS
1c1c6494-c623-11e3-bf01-24c6515278c0	Liver-HCC	AICDA_canonical	Late	190	-190	MSS
1c28e44a-6e6c-44ed-b58a-e3262c0e6759	Panc-AdenoCA	AICDA_canonical	Early	98	98	MSS
1c28e44a-6e6c-44ed-b58a-e3262c0e6759	Panc-AdenoCA	AICDA_canonical	Late	130	-130	MSS
1c300960-e51c-4477-8fdd-026c7e545dc4	Myeloid-AML	AICDA_canonical	Early	24	24	MSS
